#Coor		Free	+/-		Prob		+/-
0.487805	11.154330	0.078143	0.002705	0.000000
1.463415	11.105669	0.083473	0.002758	0.000000
2.439024	10.981096	0.085400	0.002900	0.000000
3.414634	10.893492	0.074492	0.003003	0.000000
4.390244	10.866998	0.085120	0.003035	0.000000
5.365854	10.881931	0.084479	0.003017	0.000000
6.341463	11.041456	0.087916	0.002830	0.000000
7.317073	11.013844	0.073310	0.002862	0.000000
8.292683	9.799711	0.055999	0.004656	0.000000
9.268293	7.868700	0.051518	0.010099	0.000000
10.243902	5.178305	0.050838	0.029696	0.000000
11.219512	2.580463	0.051419	0.084141	0.000000
12.195122	0.750684	0.055943	0.175225	0.000000
13.170732	0.000000	0.051301	0.236754	0.000000
14.146341	0.532034	0.040684	0.191278	0.000000
15.121951	1.787149	0.038462	0.115647	0.000029
16.097561	4.241278	0.021426	0.043235	0.000796
17.073171	6.887058	0.015432	0.014968	0.001848
18.048780	9.068238	0.010869	0.006243	0.001579
19.024390	10.218610	0.020799	0.003937	0.001417
20.000000	10.641121	0.026342	0.003323	0.000542
20.975610	10.881516	0.027227	0.003018	0.000175
21.951220	10.898042	0.032305	0.002998	0.000062
22.926829	10.937725	0.035183	0.002951	0.000022
23.902439	11.017862	0.037454	0.002857	0.000008
24.878049	11.027826	0.041808	0.002846	0.000004
25.853659	10.996020	0.040750	0.002882	0.000001
26.829268	10.996113	0.048758	0.002882	0.000001
27.804878	11.025807	0.049498	0.002848	0.000000
28.780488	11.012813	0.048978	0.002863	0.000000
29.756098	11.004234	0.053314	0.002873	0.000000
30.731707	10.962681	0.056180	0.002921	0.000000
31.707317	10.992884	0.057031	0.002886	0.000000
32.682927	10.978334	0.057302	0.002903	0.000000
33.658537	10.959098	0.061924	0.002925	0.000000
34.634146	10.997399	0.060570	0.002881	0.000000
35.609756	11.005207	0.062629	0.002872	0.000000
36.585366	11.014797	0.066129	0.002861	0.000000
37.560976	11.013749	0.063777	0.002862	0.000000
38.536585	11.042084	0.068456	0.002830	0.000000
39.512195	11.134616	0.069359	0.002727	0.000000
#Window		Free	+/-	
#0	0.000000	0.000000
#1	-1.639069	0.015153
#2	-1.810622	0.027683
#3	-1.826818	0.037764
#4	-1.812686	0.044711
#5	-1.799970	0.049677
#6	-1.811531	0.055642
#7	-1.917576	0.059597
#8	-1.391051	0.060963
#9	-1.648208	0.062680
#10	-3.839265	0.066319
#11	-6.627568	0.069770
#12	-9.713992	0.070821
#13	-11.757966	0.070133
#14	-8.561514	0.078549
#15	-5.580157	0.081498
#16	-2.953530	0.080687
#17	-1.379574	0.080168
#18	-2.106653	0.074580
#19	-1.778527	0.076586
#20	-0.347853	0.084071
